,TenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultType,ResultSignature,ResultDescription,DurationMs,CallerIpAddress,CorrelationId,Resource,ResourceGroup,ResourceProvider,SubscriptionId,MetricName,Total,Count,Maximum,Minimum,Average,TimeGrain,UnitName,RemoteIPCountry,RemoteIPLatitude,RemoteIPLongitude,MaliciousIP,IndicatorThreatType,Description,TLPLevel,Confidence,Severity,FirstReportedDateTime,LastReportedDateTime,IsActive,ReportReferenceLink,AdditionalInformation,Type,_ResourceId
3055,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3056,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,3480,5,696,696,696.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3057,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,500,5,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3058,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,88,1,88,88,88.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3059,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,18,5,6,2,3.6,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3060,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3061,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,160,1,160,160,160.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3062,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,5,5,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3063,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3064,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,104,1,104,104,104.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3065,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,18,5,6,2,3.6,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3066,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3067,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3068,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1440,5,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3069,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,80,1,80,80,80.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3070,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,80,1,80,80,80.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3071,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:09:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3072,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1440,5,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3073,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,16,5,4,2,3.2,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3074,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,3480,5,696,696,696.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3075,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,16,5,4,2,3.2,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3076,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,500,5,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3077,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:10:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,5,5,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3078,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,500,5,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3079,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,5,5,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3080,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessE2ELatency,16,5,4,2,3.2,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3081,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,3480,5,696,696,696.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3082,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1440,5,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3083,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:11:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,SuccessServerLatency,16,5,4,2,3.2,PT1M,Milliseconds,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3084,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,5,5,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3085,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3086,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,500,5,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3087,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,160,1,160,160,160.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3088,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3089,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Egress,1440,5,288,288,288.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3090,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Availability,100,1,100,100,100.0,PT1M,Percent,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3091,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Transactions,1,1,1,1,1.0,PT1M,Count,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
3092,4eee6649-0457-48ba-961f-6aa5a891a981,Azure,2023-10-14 19:12:00+00:00,/SUBSCRIPTIONS/7951ADBE-B3BF-4EA1-9CD2-377F532CFE26/RESOURCEGROUPS/KARAN-RG/PROVIDERS/MICROSOFT.STORAGE/STORAGEACCOUNTS/KARANFUNCTIONAPP,,,,,,,,,,KARANFUNCTIONAPP,KARAN-RG,MICROSOFT.STORAGE,7951adbe-b3bf-4ea1-9cd2-377f532cfe26,Ingress,88,1,88,88,88.0,PT1M,Bytes,,,,,,,,,,,,,,,AzureMetrics,/subscriptions/7951adbe-b3bf-4ea1-9cd2-377f532cfe26/resourcegroups/karan-rg/providers/microsoft.storage/storageaccounts/karanfunctionapp
